feature,p_value_weight,XGBoost_importance_pct,LightGBM_importance_pct,CatBoost_importance_pct,XGBoost_perm_pct,linear_coef_pct,correlation_pct,avg_importance_pct
SNOO_428370A_1,0.30254454214993637,0.0,0.0,0.0,0.0,0.002420677272848173,0.00042103304940364005,0.0004736183870419688
SNOO_428370A_2,0.30254454214993637,0.0,0.0,0.0,0.0,0.00242067727284815,0.00042103304940364065,0.00047361838704196513
SNOO_076870A_1,0.5564519660360059,0.0,0.0,0.0,0.0,0.0015523606955800812,0.0012889271303619728,0.00047354797099034233
SNOO_066540A_1,0.7694810905466342,0.0,0.0,0.0,0.0,0.000729923919518236,0.0021113486417755813,0.0004735454268823029
SNOO_118700A_2,0.2726110728654787,0.0,0.0,0.0,0.0,0.0001813154186511612,0.0026599426202955664,0.00047354300649112127
SNOO_607850_15,0.2700316222000602,0.0,0.0,0.0,0.0,0.0007055297964894887,0.0021346961608609545,0.00047337099289174054
SNOO_004390A_1,0.7734966919471459,0.0,0.0,0.0,0.0,0.0009248382671925744,0.0019146716573695175,0.000473251654093682
SNOO_004390A_2,0.7734966919471459,0.0,0.0,0.0,0.0,0.0009248382671925404,0.0019146716573695162,0.00047325165409367614
SNOO_071460A_1,0.24678564598622638,0.0,0.0,0.0,0.0,0.002377123921702552,0.0004623248228910775,0.0004732414574322716
SNOO_097390A_1,0.5754961804588002,0.0,0.0,0.0,0.0,0.0015244342445175844,0.0013144473546421692,0.00047314693319329225
SNOO_631070_2,0.5629925983512044,0.0,0.0,0.0,0.0,0.0005156331639714519,0.0023225366093820874,0.0004730282955589232
SNOO_302640A_1,0.08741010666752835,0.0,0.0,0.0,0.0,0.0021573911528706556,0.0006796079616788891,0.0004728331857582575
SNOO_015310A_2,1.0,0.0,0.0,0.0,0.0,0.0008172792871957264,0.0020190695658435292,0.0004727248088398759
SNOO_134930A_1,0.19953124451157786,0.0,0.0,0.0,0.0,0.0015174262166835438,0.0013189080950348933,0.00047272238528640615
SNOO_062590A_1,0.5146896757348479,0.0,0.0,0.0,0.0,0.000733989930953936,0.0021021187932406273,0.00047268478736576055
SNOO_084270A_1,1.0,0.0,0.0,0.0,0.0,0.0008153307464764382,0.0020206270595327877,0.000472659634334871
SNOO_584540_1,1.0,0.0,0.0,0.0,0.0,0.0008153307464764382,0.0020206270595327877,0.000472659634334871
SNOO_058970A_1,0.7279064587133477,0.0,0.0,0.0,0.0,0.0020655146511177856,0.0007703474247956458,0.00047264367931890524
SNOO_108730A_3,0.2673441159965422,0.0,0.0,0.0,0.0,0.0005469910991486181,0.0022884518446325114,0.00047257382396352155
SNOO_056750A_2,0.19566965193127564,0.0,0.0,0.0,0.0,8.933271855697827e-05,0.0027457004484335943,0.0004725055278317621
SNOO_006000A_1,0.3203976990436208,0.0,0.0,0.0,0.0,0.0003857765152992618,0.0024491839165748344,0.00047249340531234943
SNOO_149670A_1,0.6626743469194927,0.0,0.0,0.0,0.0,0.0007027390260394245,0.002132213609683373,0.00047249210595379953
SNOO_034780A_1,0.12403357366335042,0.0,0.0,0.0,0.0,0.0010863838561534745,0.0017484198747917145,0.0004724672884908649
SNOO_138800A_1,0.5220938664943681,0.0,0.0,0.0,0.0,0.0009732534351097298,0.0018614955646283995,0.00047245816662302157
SNOO_078610A_2,0.5200948125064639,0.0,0.0,0.0,0.0,0.0009960715963486199,0.0018384528678556528,0.00047242074403404545
